StationID,StationOperator,RequestTimestamp,PeriodFrom,PeriodTo,NumberOfPasses,PassIndex,PassID,PassTimeStamp,VehicleID,TagProvider,PassType,PassCharge
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,351,"CVI4612154","Mon Jun 03 2019 00:50:00 GMT+0300 (Eastern European Summer Time)","BM25PHF40639","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,352,"UQD2414867","Thu Jun 20 2019 09:37:00 GMT+0300 (Eastern European Summer Time)","BM25PHF40639","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,353,"APD2557567","Wed Jun 26 2019 06:57:00 GMT+0300 (Eastern European Summer Time)","BM25PHF40639","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,354,"FWG1445764","Sat Aug 03 2019 06:42:00 GMT+0300 (Eastern European Summer Time)","BM25PHF40639","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,355,"WHZ0442570","Fri Dec 27 2019 08:47:00 GMT+0200 (Eastern European Standard Time)","BM25PHF40639","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,356,"AHY1133256","Sat Jan 04 2020 13:11:00 GMT+0200 (Eastern European Standard Time)","BM25PHF40639","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,357,"PFL1418568","Thu Jan 02 2020 10:30:00 GMT+0200 (Eastern European Standard Time)","BY85QGR11636","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,358,"YVC1663306","Tue Mar 31 2020 09:19:00 GMT+0300 (Eastern European Summer Time)","XV91YMP27722","MR","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,359,"NFZ2122247","Mon Apr 15 2019 10:18:00 GMT+0300 (Eastern European Summer Time)","BZ76ROL87339","AO","home",1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,360,"AYY2545129","Thu Nov 21 2019 02:45:00 GMT+0200 (Eastern European Standard Time)","BZ76ROL87339","AO","home",1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,361,"YEH3044170","Wed Dec 04 2019 08:01:00 GMT+0200 (Eastern European Standard Time)","BZ76ROL87339","AO","home",1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,362,"MIK2832569","Sat Mar 28 2020 17:12:00 GMT+0200 (Eastern European Standard Time)","BZ76ROL87339","AO","home",1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,363,"IUH9527907","Mon Apr 29 2019 02:23:00 GMT+0300 (Eastern European Summer Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,364,"BZS8147550","Fri Jul 05 2019 04:28:00 GMT+0300 (Eastern European Summer Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,365,"YVK3728735","Tue Jul 16 2019 10:46:00 GMT+0300 (Eastern European Summer Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,366,"PZV0478697","Sat Sep 07 2019 22:08:00 GMT+0300 (Eastern European Summer Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,367,"DNR2567741","Mon Sep 09 2019 08:52:00 GMT+0300 (Eastern European Summer Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,368,"JNP3167336","Thu Dec 19 2019 14:52:00 GMT+0200 (Eastern European Standard Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,369,"NPN5072346","Thu Jan 02 2020 03:21:00 GMT+0200 (Eastern European Standard Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,370,"RLX9944953","Fri Jan 31 2020 17:40:00 GMT+0200 (Eastern European Standard Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,371,"CWX4730147","Fri Mar 27 2020 07:02:00 GMT+0200 (Eastern European Standard Time)","PE73VJU23485","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,372,"OWD6499939","Tue May 28 2019 21:31:00 GMT+0300 (Eastern European Summer Time)","DV04FQL29609","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,373,"GIM2690867","Sun Jul 07 2019 20:19:00 GMT+0300 (Eastern European Summer Time)","DV04FQL29609","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,374,"ZKC3869099","Mon Aug 26 2019 08:17:00 GMT+0300 (Eastern European Summer Time)","DV04FQL29609","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,375,"GCP4792773","Sat Nov 30 2019 23:03:00 GMT+0200 (Eastern European Standard Time)","DV04FQL29609","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,376,"JCJ7197822","Wed Jan 01 2020 23:11:00 GMT+0200 (Eastern European Standard Time)","DV04FQL29609","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,377,"EML9254266","Mon Jan 20 2020 02:13:00 GMT+0200 (Eastern European Standard Time)","DV04FQL29609","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,378,"XCS7759078","Thu Jun 27 2019 03:29:00 GMT+0300 (Eastern European Summer Time)","OC94ASJ72024","AO","home",1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,379,"TLA6641600","Sat Oct 12 2019 04:08:00 GMT+0300 (Eastern European Summer Time)","OC94ASJ72024","AO","home",1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,380,"KNV0437587","Sat Jun 01 2019 04:53:00 GMT+0300 (Eastern European Summer Time)","VJ92OYV94295","OO","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,381,"UYE9452746","Fri Feb 14 2020 01:02:00 GMT+0200 (Eastern European Standard Time)","QU94IGC75528","EG","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,382,"DHJ5410583","Sat Dec 28 2019 05:27:00 GMT+0200 (Eastern European Standard Time)","OY94SZK34436","NE","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,383,"ESC5259823","Sun Jul 28 2019 14:10:00 GMT+0300 (Eastern European Summer Time)","IW53OQE31439","EG","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,384,"TUE3227587","Tue Nov 05 2019 00:24:00 GMT+0200 (Eastern European Standard Time)","SL09NOT64494","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,385,"WJZ9192516","Fri Jan 17 2020 12:15:00 GMT+0200 (Eastern European Standard Time)","SL09NOT64494","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,386,"GTD6674285","Mon Jul 08 2019 17:23:00 GMT+0300 (Eastern European Summer Time)","TZ48CCW54765","EG","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,387,"TDZ4020983","Wed Aug 14 2019 03:45:00 GMT+0300 (Eastern European Summer Time)","QN12NTR81378","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,388,"HVK6511136","Tue Sep 03 2019 12:21:00 GMT+0300 (Eastern European Summer Time)","QN12NTR81378","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,389,"HVN0737944","Thu Nov 07 2019 17:32:00 GMT+0200 (Eastern European Standard Time)","QN12NTR81378","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,390,"CWV2743871","Thu Apr 04 2019 08:51:00 GMT+0300 (Eastern European Summer Time)","SY96JDQ97089","AO","home",1.5
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,391,"NDC8018333","Mon Sep 30 2019 08:53:00 GMT+0300 (Eastern European Summer Time)","SY96JDQ97089","AO","home",1.5
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,392,"NDF2365409","Tue Dec 03 2019 08:08:00 GMT+0200 (Eastern European Standard Time)","SY96JDQ97089","AO","home",1.5
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,393,"CEK1384225","Tue Aug 13 2019 11:31:00 GMT+0300 (Eastern European Summer Time)","LM86GYO69819","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,394,"HGU7883090","Thu May 16 2019 02:17:00 GMT+0300 (Eastern European Summer Time)","YH66OKD41942","KO","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,395,"FKT9403304","Sat Apr 13 2019 03:41:00 GMT+0300 (Eastern European Summer Time)","SU00RDZ36214","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,396,"AUG9808560","Thu Jul 11 2019 23:45:00 GMT+0300 (Eastern European Summer Time)","SU00RDZ36214","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,397,"NHG9881437","Mon Oct 21 2019 06:37:00 GMT+0300 (Eastern European Summer Time)","AT19HLV57173","OO","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,398,"FUA3352344","Sat Feb 22 2020 21:27:00 GMT+0200 (Eastern European Standard Time)","AT19HLV57173","OO","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,399,"MUW6915982","Tue Apr 09 2019 10:02:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,400,"GSA1588361","Sun Apr 28 2019 05:56:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,401,"DFS2663299","Mon May 06 2019 22:14:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,402,"DJO4516456","Tue Jun 11 2019 06:23:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,403,"NXT7211343","Sat Jun 29 2019 21:21:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,404,"QVL2711178","Mon Jul 29 2019 03:07:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,405,"BFA8790276","Mon Jul 29 2019 12:50:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,406,"ZOO3056381","Sun Aug 18 2019 04:54:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,407,"BLU5381195","Wed Aug 21 2019 04:31:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,408,"IJJ4853088","Wed Sep 11 2019 11:04:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,409,"JKZ8944670","Fri Oct 04 2019 03:52:00 GMT+0300 (Eastern European Summer Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,410,"VTQ4852489","Sat Nov 23 2019 01:01:00 GMT+0200 (Eastern European Standard Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,411,"WWX9807347","Sat Dec 21 2019 15:01:00 GMT+0200 (Eastern European Standard Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,412,"CYP1740025","Mon Jan 06 2020 03:40:00 GMT+0200 (Eastern European Standard Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,413,"HGG3463577","Mon Mar 02 2020 07:24:00 GMT+0200 (Eastern European Standard Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,414,"UNN1006677","Thu Mar 26 2020 05:20:00 GMT+0200 (Eastern European Standard Time)","DP11ENT03275","AO","home",3.1
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,415,"OHA1825368","Wed May 29 2019 11:51:00 GMT+0300 (Eastern European Summer Time)","LG64ARC91224","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,416,"HET7646843","Tue Jul 02 2019 05:29:00 GMT+0300 (Eastern European Summer Time)","LG64ARC91224","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,417,"LBC8348958","Fri Nov 08 2019 03:35:00 GMT+0200 (Eastern European Standard Time)","LG64ARC91224","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,418,"GUC0372599","Fri Nov 15 2019 01:05:00 GMT+0200 (Eastern European Standard Time)","LG64ARC91224","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,419,"DBE0625329","Fri Nov 29 2019 10:24:00 GMT+0200 (Eastern European Standard Time)","LG64ARC91224","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,420,"BER9377149","Fri Jan 17 2020 22:28:00 GMT+0200 (Eastern European Standard Time)","LG64ARC91224","AO","home",13
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,421,"RWX3296332","Mon May 20 2019 01:39:00 GMT+0300 (Eastern European Summer Time)","TV81MAQ99005","EG","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,422,"HXD3471114","Mon Feb 17 2020 02:05:00 GMT+0200 (Eastern European Standard Time)","PF04UCA93312","GF","visitor",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,423,"MXE5327807","Sat May 11 2019 22:52:00 GMT+0300 (Eastern European Summer Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,424,"RMM8017797","Sat Jul 13 2019 18:32:00 GMT+0300 (Eastern European Summer Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,425,"WVB7967076","Mon Aug 19 2019 21:51:00 GMT+0300 (Eastern European Summer Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,426,"DDJ4922645","Mon Aug 26 2019 07:13:00 GMT+0300 (Eastern European Summer Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,427,"CSK8824371","Mon Oct 14 2019 06:43:00 GMT+0300 (Eastern European Summer Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,428,"YIO0932362","Sun Dec 01 2019 09:15:00 GMT+0200 (Eastern European Standard Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,429,"BKW9118400","Thu Dec 05 2019 17:13:00 GMT+0200 (Eastern European Standard Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,430,"TCM5959821","Wed Jan 29 2020 09:53:00 GMT+0200 (Eastern European Standard Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,431,"EWN8461397","Sun Feb 09 2020 05:32:00 GMT+0200 (Eastern European Standard Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,432,"XYH2303464","Mon Mar 09 2020 22:14:00 GMT+0200 (Eastern European Standard Time)","RR73DWB65452","AO","home",2.8
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,433,"YDM2553862","Sat Apr 20 2019 14:44:00 GMT+0300 (Eastern European Summer Time)","YL27IFD65117","AO","home",2
"AO01","AO","Sat Jan 29 2022 21:16:33 GMT+0200 (Eastern European Standard Time)","Thu Apr 04 2019 00:00:00 GMT+0300","Sat Apr 04 2020 00:00:00 GMT+0300",693,434,"GHE9401665","Tue May 14 2019 06:40:00 GMT+0300 (Eastern European Summer Time)","YL27IFD65117","AO","home",2
