passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,originStatus,stationOperator
WLT3037652,12-6-2020 10:41,GF00,WU78BMX13511,1.0,GF,home,GF
HSQ3310435,17-6-2020 14:47,GF00,WU78BMX13511,1.0,GF,home,GF
OKV8058931,21-6-2020 00:35,GF00,WU78BMX13511,1.0,GF,home,GF
MMR4646275,21-6-2020 19:51,GF00,WU78BMX13511,1.0,GF,home,GF
LSZ4338532,22-6-2020 13:54,GF00,WU78BMX13511,1.0,GF,home,GF
GSL0324806,23-6-2020 03:18,GF00,WU78BMX13511,1.0,GF,home,GF
IBJ3326472,23-6-2020 08:20,GF00,WU78BMX13511,1.0,GF,home,GF
YCZ2838276,24-6-2020 11:03,GF00,WU78BMX13511,1.0,GF,home,GF
FTB7820658,24-6-2020 21:29,GF00,WU78BMX13511,1.0,GF,home,GF
UHT3313308,1-7-2020 20:46,GF00,WU78BMX13511,1.0,GF,home,GF
APT4113857,10-7-2020 13:45,GF00,WU78BMX13511,1.0,GF,home,GF
GVS7123105,12-7-2020 22:39,GF00,WU78BMX13511,1.0,GF,home,GF
MNY8403035,14-7-2020 15:33,GF00,WU78BMX13511,1.0,GF,home,GF
GZP7640447,17-7-2020 23:35,GF00,WU78BMX13511,1.0,GF,home,GF
FBN5455546,26-7-2020 18:34,GF00,WU78BMX13511,1.0,GF,home,GF
QNH5163698,29-7-2020 06:19,GF00,WU78BMX13511,1.0,GF,home,GF
MRK4106672,3-8-2020 13:28,GF00,WU78BMX13511,1.0,GF,home,GF
ZTE3357213,7-8-2020 04:44,GF00,WU78BMX13511,1.0,GF,home,GF
KEI8178554,15-8-2020 18:19,GF00,WU78BMX13511,1.0,GF,home,GF
NEG1751146,22-8-2020 21:22,GF00,WU78BMX13511,1.0,GF,home,GF
AKB8688062,29-8-2020 16:55,GF00,WU78BMX13511,1.0,GF,home,GF
OKD4508953,30-8-2020 20:01,GF00,WU78BMX13511,1.0,GF,home,GF
TKF3286163,17-9-2020 13:12,GF00,WU78BMX13511,1.0,GF,home,GF
PCO6609704,21-9-2020 18:54,GF00,WU78BMX13511,1.0,GF,home,GF
QCP3116777,23-9-2020 06:06,GF00,WU78BMX13511,1.0,GF,home,GF
TCA1937548,24-9-2020 18:39,GF00,WU78BMX13511,1.0,GF,home,GF
QYZ4977702,25-9-2020 09:15,GF00,WU78BMX13511,1.0,GF,home,GF
FAX9287120,25-9-2020 22:18,GF00,WU78BMX13511,1.0,GF,home,GF
DGU3383280,27-9-2020 13:21,GF00,WU78BMX13511,1.0,GF,home,GF
PHW2436617,5-10-2020 09:28,GF00,WU78BMX13511,1.0,GF,home,GF
SDO5085442,5-10-2020 12:53,GF00,WU78BMX13511,1.0,GF,home,GF
ZAT4788044,8-10-2020 11:07,GF00,WU78BMX13511,1.0,GF,home,GF
WIG3295440,12-10-2020 15:26,GF00,WU78BMX13511,1.0,GF,home,GF
QQM5781290,12-10-2020 23:57,GF00,WU78BMX13511,1.0,GF,home,GF
UXL9068774,13-10-2020 15:06,GF00,WU78BMX13511,1.0,GF,home,GF
RJP4725386,23-10-2020 07:59,GF00,WU78BMX13511,1.0,GF,home,GF
BBR6003031,30-10-2020 08:20,GF00,WU78BMX13511,1.0,GF,home,GF
KRX6040259,31-10-2020 14:10,GF00,WU78BMX13511,1.0,GF,home,GF
YKK1729466,4-11-2020 06:56,GF00,WU78BMX13511,1.0,GF,home,GF
WAV4953417,7-11-2020 06:57,GF00,WU78BMX13511,1.0,GF,home,GF
KMU8077796,11-11-2020 04:36,GF00,WU78BMX13511,1.0,GF,home,GF
XUT1208064,13-11-2020 05:54,GF00,WU78BMX13511,1.0,GF,home,GF
SAZ4412116,13-11-2020 18:56,GF00,WU78BMX13511,1.0,GF,home,GF
LAB4551636,16-11-2020 20:20,GF00,WU78BMX13511,1.0,GF,home,GF
RMQ9444464,20-11-2020 02:06,GF00,WU78BMX13511,1.0,GF,home,GF
TIT3062909,23-11-2020 17:35,GF00,WU78BMX13511,1.0,GF,home,GF
GNJ5322402,26-11-2020 19:30,GF00,WU78BMX13511,1.0,GF,home,GF
RHF7416860,1-12-2020 07:37,GF00,WU78BMX13511,1.0,GF,home,GF
EGZ5736782,1-12-2020 20:42,GF00,WU78BMX13511,1.0,GF,home,GF
ILG6625805,6-12-2020 15:58,GF00,WU78BMX13511,1.0,GF,home,GF
ITO6325897,14-12-2020 07:01,GF00,WU78BMX13511,1.0,GF,home,GF
ZPH4715374,14-12-2020 11:11,GF00,WU78BMX13511,1.0,GF,home,GF
BLM5332567,17-12-2020 19:35,GF00,WU78BMX13511,1.0,GF,home,GF
SVA4545080,26-12-2020 02:02,GF00,WU78BMX13511,1.0,GF,home,GF
RXE3031051,3-1-2021 23:16,GF00,WU78BMX13511,1.0,GF,home,GF
LXM8906311,6-1-2021 11:31,GF00,WU78BMX13511,1.0,GF,home,GF
GYP1746726,8-1-2021 05:47,GF00,WU78BMX13511,1.0,GF,home,GF
XMV6104776,18-1-2021 09:00,GF00,WU78BMX13511,1.0,GF,home,GF
ORC3140673,22-1-2021 10:53,GF00,WU78BMX13511,1.0,GF,home,GF
CKP3348737,25-1-2021 22:53,GF00,WU78BMX13511,1.0,GF,home,GF
OFW0449826,27-1-2021 23:19,GF00,WU78BMX13511,1.0,GF,home,GF
JTI7683525,28-1-2021 19:35,GF00,WU78BMX13511,1.0,GF,home,GF
GKO8812634,3-2-2021 17:42,GF00,WU78BMX13511,1.0,GF,home,GF
ZVJ2214383,4-2-2021 15:16,GF00,WU78BMX13511,1.0,GF,home,GF
IFZ7218635,5-2-2021 12:03,GF00,WU78BMX13511,1.0,GF,home,GF
SXZ1265057,8-2-2021 11:47,GF00,WU78BMX13511,1.0,GF,home,GF
FNN4654174,10-2-2021 16:27,GF00,WU78BMX13511,1.0,GF,home,GF
BLN5461906,11-2-2021 19:26,GF00,WU78BMX13511,1.0,GF,home,GF
LEL2413939,14-2-2021 07:46,GF00,WU78BMX13511,1.0,GF,home,GF
DZX0526086,15-2-2021 05:16,GF00,WU78BMX13511,1.0,GF,home,GF
RZI1118974,17-2-2021 07:23,GF00,WU78BMX13511,1.0,GF,home,GF
RTK1747438,17-2-2021 19:53,GF00,WU78BMX13511,1.0,GF,home,GF
AQI4047150,19-2-2021 14:00,GF00,WU78BMX13511,1.0,GF,home,GF
ABI1071283,23-2-2021 07:40,GF00,WU78BMX13511,1.0,GF,home,GF
QVT7355627,24-2-2021 04:35,GF00,WU78BMX13511,1.0,GF,home,GF
XCP9983075,26-2-2021 20:17,GF00,WU78BMX13511,1.0,GF,home,GF
UKP1521555,27-2-2021 15:01,GF00,WU78BMX13511,1.0,GF,home,GF
OWX2656761,3-3-2021 03:40,GF00,WU78BMX13511,1.0,GF,home,GF
KWC6487719,6-3-2021 17:10,GF00,WU78BMX13511,1.0,GF,home,GF
FGH4804894,12-3-2021 07:39,GF00,WU78BMX13511,1.0,GF,home,GF
QSR9763812,15-3-2021 03:59,GF00,WU78BMX13511,1.0,GF,home,GF
EIK0770860,18-3-2021 12:32,GF00,WU78BMX13511,1.0,GF,home,GF
FGW3928367,30-3-2021 16:04,GF00,WU78BMX13511,1.0,GF,home,GF
ROP8890362,2-4-2021 06:58,GF00,WU78BMX13511,1.0,GF,home,GF
JJK8830832,7-4-2021 10:19,GF00,WU78BMX13511,1.0,GF,home,GF
FXF3694948,7-4-2021 14:12,GF00,WU78BMX13511,1.0,GF,home,GF
PXA4016526,8-4-2021 23:36,GF00,WU78BMX13511,1.0,GF,home,GF
TYM5453988,10-4-2021 07:02,GF00,WU78BMX13511,1.0,GF,home,GF
FCZ6542917,13-4-2021 06:31,GF00,WU78BMX13511,1.0,GF,home,GF
WAI7456332,14-4-2021 06:39,GF00,WU78BMX13511,1.0,GF,home,GF
GJS1158245,23-4-2021 04:24,GF00,WU78BMX13511,1.0,GF,home,GF
DMI2900320,24-4-2021 21:23,GF00,WU78BMX13511,1.0,GF,home,GF
ENM0102040,25-4-2021 12:12,GF00,WU78BMX13511,1.0,GF,home,GF
NDY5534378,25-4-2021 18:12,GF00,WU78BMX13511,1.0,GF,home,GF
BSM8849725,30-4-2021 01:52,GF00,WU78BMX13511,1.0,GF,home,GF
VJG3378773,3-5-2021 12:36,GF00,WU78BMX13511,1.0,GF,home,GF
LSP2401841,3-5-2021 23:17,GF00,WU78BMX13511,1.0,GF,home,GF
ADP5594871,7-5-2021 16:08,GF00,WU78BMX13511,1.0,GF,home,GF
YWT1670509,9-5-2021 16:25,GF00,WU78BMX13511,1.0,GF,home,GF
GGC4527508,13-5-2021 21:10,GF00,WU78BMX13511,1.0,GF,home,GF
YNA4124901,17-5-2021 17:45,GF00,WU78BMX13511,1.0,GF,home,GF
JZV9838159,23-5-2021 03:06,GF00,WU78BMX13511,1.0,GF,home,GF
VZV8048015,31-5-2021 05:38,GF00,WU78BMX13511,1.0,GF,home,GF
BIH4068894,13-6-2021 00:11,GF00,WU78BMX13511,1.0,GF,home,GF
NTG3836525,13-6-2021 15:48,GF00,WU78BMX13511,1.0,GF,home,GF
YHK9257743,19-6-2021 02:34,GF00,WU78BMX13511,1.0,GF,home,GF
CCH4803077,19-6-2021 23:28,GF00,WU78BMX13511,1.0,GF,home,GF
TJS3796701,20-6-2021 20:33,GF00,WU78BMX13511,1.0,GF,home,GF
AUF1117727,29-6-2021 17:44,GF00,WU78BMX13511,1.0,GF,home,GF
CQG4358461,7-7-2021 15:12,GF00,WU78BMX13511,1.0,GF,home,GF
BOI8226554,8-7-2021 21:11,GF00,WU78BMX13511,1.0,GF,home,GF
ACM2420906,17-7-2021 23:02,GF00,WU78BMX13511,1.0,GF,home,GF
QYT9806391,17-7-2021 23:33,GF00,WU78BMX13511,1.0,GF,home,GF
QYW4639709,18-7-2021 23:25,GF00,WU78BMX13511,1.0,GF,home,GF
SWE7080296,21-7-2021 11:34,GF00,WU78BMX13511,1.0,GF,home,GF
VWL3462807,27-7-2021 12:47,GF00,WU78BMX13511,1.0,GF,home,GF
QIL0667077,30-7-2021 15:37,GF00,WU78BMX13511,1.0,GF,home,GF
BDL8626023,1-8-2021 09:16,GF00,WU78BMX13511,1.0,GF,home,GF
WKJ1307413,1-8-2021 14:07,GF00,WU78BMX13511,1.0,GF,home,GF
EWV5805573,2-8-2021 16:45,GF00,WU78BMX13511,1.0,GF,home,GF
UMC3269769,4-8-2021 10:56,GF00,WU78BMX13511,1.0,GF,home,GF
YXJ8093570,4-8-2021 21:59,GF00,WU78BMX13511,1.0,GF,home,GF
DVE8578694,15-8-2021 18:27,GF00,WU78BMX13511,1.0,GF,home,GF
TFM6496575,2-9-2021 23:51,GF00,WU78BMX13511,1.0,GF,home,GF
KDB0237711,5-9-2021 17:04,GF00,WU78BMX13511,1.0,GF,home,GF
NKZ0735448,9-9-2021 03:23,GF00,WU78BMX13511,1.0,GF,home,GF
BRE6433396,12-9-2021 19:14,GF00,WU78BMX13511,1.0,GF,home,GF
QVA5641386,19-9-2021 08:46,GF00,WU78BMX13511,1.0,GF,home,GF
TBK4244319,19-9-2021 15:24,GF00,WU78BMX13511,1.0,GF,home,GF
WPC0068161,21-9-2021 00:28,GF00,WU78BMX13511,1.0,GF,home,GF
NBG0810806,23-9-2021 19:14,GF00,WU78BMX13511,1.0,GF,home,GF
EMP6091899,27-9-2021 14:49,GF00,WU78BMX13511,1.0,GF,home,GF
AWF3554280,29-9-2021 10:31,GF00,WU78BMX13511,1.0,GF,home,GF
JDV4194853,3-10-2021 07:47,GF00,WU78BMX13511,1.0,GF,home,GF
KXS8117163,6-10-2021 08:05,GF00,WU78BMX13511,1.0,GF,home,GF
ETO7806800,6-10-2021 16:16,GF00,WU78BMX13511,1.0,GF,home,GF
TBR3520611,7-10-2021 22:28,GF00,WU78BMX13511,1.0,GF,home,GF
PEK9484888,11-10-2021 03:05,GF00,WU78BMX13511,1.0,GF,home,GF
DXU2632685,12-10-2021 01:01,GF00,WU78BMX13511,1.0,GF,home,GF
REY0879988,17-10-2021 14:58,GF00,WU78BMX13511,1.0,GF,home,GF
QVG9293721,18-10-2021 00:38,GF00,WU78BMX13511,1.0,GF,home,GF
GLI4617951,20-10-2021 06:24,GF00,WU78BMX13511,1.0,GF,home,GF
NLK9915054,20-10-2021 11:17,GF00,WU78BMX13511,1.0,GF,home,GF
WPA8426672,24-10-2021 16:30,GF00,WU78BMX13511,1.0,GF,home,GF
QCG9353625,26-10-2021 05:51,GF00,WU78BMX13511,1.0,GF,home,GF
PAI2549242,31-10-2021 20:25,GF00,WU78BMX13511,1.0,GF,home,GF
LRI1304144,1-11-2021 17:39,GF00,WU78BMX13511,1.0,GF,home,GF
KMX2482442,2-11-2021 09:06,GF00,WU78BMX13511,1.0,GF,home,GF
QYU9040661,3-11-2021 07:52,GF00,WU78BMX13511,1.0,GF,home,GF
URQ6631823,7-11-2021 05:58,GF00,WU78BMX13511,1.0,GF,home,GF
JHR4907546,8-11-2021 15:26,GF00,WU78BMX13511,1.0,GF,home,GF
WEQ8721085,17-1-2019 17:24,GF00,XF28DGK65250,2.0,GF,home,GF
KWU1159048,18-1-2019 15:45,GF00,XF28DGK65250,2.0,GF,home,GF
NOJ5095130,3-2-2019 13:20,GF00,XF28DGK65250,2.0,GF,home,GF
UFO6678044,6-2-2019 13:49,GF00,XF28DGK65250,2.0,GF,home,GF
LSR0775635,19-2-2019 09:06,GF00,XF28DGK65250,2.0,GF,home,GF
WXE9704087,27-2-2019 09:18,GF00,XF28DGK65250,2.0,GF,home,GF
TNS0307541,28-2-2019 06:38,GF00,XF28DGK65250,2.0,GF,home,GF
CZE6423390,8-3-2019 12:23,GF00,XF28DGK65250,2.0,GF,home,GF
ESB9483639,13-3-2019 10:25,GF00,XF28DGK65250,2.0,GF,home,GF
QFM0831051,17-3-2019 16:57,GF00,XF28DGK65250,2.0,GF,home,GF
MEZ0747173,20-3-2019 16:06,GF00,XF28DGK65250,2.0,GF,home,GF
AEI5126674,27-3-2019 21:35,GF00,XF28DGK65250,2.0,GF,home,GF
AUE0551469,28-3-2019 18:58,GF00,XF28DGK65250,2.0,GF,home,GF
HOE0337782,7-4-2019 09:43,GF00,XF28DGK65250,2.0,GF,home,GF
NSC7156545,10-4-2019 21:22,GF00,XF28DGK65250,2.0,GF,home,GF
RNG7937959,19-4-2019 03:37,GF00,XF28DGK65250,2.0,GF,home,GF
PZK4364848,23-4-2019 17:48,GF00,XF28DGK65250,2.0,GF,home,GF
DQU0273761,25-4-2019 04:38,GF00,XF28DGK65250,2.0,GF,home,GF
DLL5320657,25-4-2019 16:27,GF00,XF28DGK65250,2.0,GF,home,GF
HTY4189826,1-5-2019 08:32,GF00,XF28DGK65250,2.0,GF,home,GF
KJY9473712,1-5-2019 10:18,GF00,XF28DGK65250,2.0,GF,home,GF
MWF8751588,5-5-2019 08:56,GF00,XF28DGK65250,2.0,GF,home,GF
OOU9652540,24-5-2019 02:57,GF00,XF28DGK65250,2.0,GF,home,GF
WOT0708297,19-6-2019 01:20,GF00,XF28DGK65250,2.0,GF,home,GF
CDK0834725,20-6-2019 15:09,GF00,XF28DGK65250,2.0,GF,home,GF
ZVT9212780,26-6-2019 18:13,GF00,XF28DGK65250,2.0,GF,home,GF
WFK2415092,22-7-2019 14:24,GF00,XF28DGK65250,2.0,GF,home,GF
NMY4143441,28-7-2019 03:25,GF00,XF28DGK65250,2.0,GF,home,GF
UEO0476642,17-8-2019 21:31,GF00,XF28DGK65250,2.0,GF,home,GF
KJK9403143,21-8-2019 01:14,GF00,XF28DGK65250,2.0,GF,home,GF
OVW2217890,27-8-2019 10:55,GF00,XF28DGK65250,2.0,GF,home,GF
XGW5207015,4-9-2019 10:47,GF00,XF28DGK65250,2.0,GF,home,GF
UNM5787668,6-9-2019 08:47,GF00,XF28DGK65250,2.0,GF,home,GF
LDT6215318,6-9-2019 18:57,GF00,XF28DGK65250,2.0,GF,home,GF
ZHH0003971,11-9-2019 14:10,GF00,XF28DGK65250,2.0,GF,home,GF
RJV6186699,11-9-2019 17:58,GF00,XF28DGK65250,2.0,GF,home,GF
LEJ3123640,14-9-2019 13:47,GF00,XF28DGK65250,2.0,GF,home,GF
OZW3869122,30-9-2019 17:40,GF00,XF28DGK65250,2.0,GF,home,GF
PXN1946878,6-10-2019 01:46,GF00,XF28DGK65250,2.0,GF,home,GF
EYG6966784,22-10-2019 00:28,GF00,XF28DGK65250,2.0,GF,home,GF
VLA4072032,23-10-2019 12:14,GF00,XF28DGK65250,2.0,GF,home,GF
GIU9949941,5-11-2019 04:32,GF00,XF28DGK65250,2.0,GF,home,GF
BOE7705566,29-11-2019 21:17,GF00,XF28DGK65250,2.0,GF,home,GF
EZW7607892,1-12-2019 17:54,GF00,XF28DGK65250,2.0,GF,home,GF
VRE2833039,5-12-2019 16:09,GF00,XF28DGK65250,2.0,GF,home,GF
ZCQ0808936,6-12-2019 04:14,GF00,XF28DGK65250,2.0,GF,home,GF
TBF2718032,7-12-2019 15:47,GF00,XF28DGK65250,2.0,GF,home,GF
UYP1457594,22-12-2019 02:01,GF00,XF28DGK65250,2.0,GF,home,GF
RWR3691361,21-1-2020 20:14,GF00,XF28DGK65250,2.0,GF,home,GF
KQC7428695,4-2-2020 15:02,GF00,XF28DGK65250,2.0,GF,home,GF
UPH2788030,12-2-2020 14:45,GF00,XF28DGK65250,2.0,GF,home,GF
YCU3271401,21-2-2020 22:23,GF00,XF28DGK65250,2.0,GF,home,GF
CVG5658634,27-3-2020 21:46,GF00,XF28DGK65250,2.0,GF,home,GF
ECX0984216,30-3-2020 00:07,GF00,XF28DGK65250,2.0,GF,home,GF
YAB9472992,21-4-2020 08:30,GF00,XF28DGK65250,2.0,GF,home,GF
MGR3694211,27-4-2020 02:15,GF00,XF28DGK65250,2.0,GF,home,GF
QJY8398680,27-4-2020 17:38,GF00,XF28DGK65250,2.0,GF,home,GF
ZQG4403484,6-5-2020 05:38,GF00,XF28DGK65250,2.0,GF,home,GF
WQA8482064,7-5-2020 18:42,GF00,XF28DGK65250,2.0,GF,home,GF
YOX4741092,13-5-2020 15:13,GF00,XF28DGK65250,2.0,GF,home,GF
HOK2158035,20-5-2020 18:21,GF00,XF28DGK65250,2.0,GF,home,GF
DNV8551233,5-6-2020 10:21,GF00,XF28DGK65250,2.0,GF,home,GF
KIC0091638,27-6-2020 06:05,GF00,XF28DGK65250,2.0,GF,home,GF
IBO7124232,4-7-2020 16:23,GF00,XF28DGK65250,2.0,GF,home,GF
FFD7348764,4-7-2020 23:10,GF00,XF28DGK65250,2.0,GF,home,GF
ZFY5268305,11-7-2020 06:13,GF00,XF28DGK65250,2.0,GF,home,GF
JVF0820571,17-7-2020 18:08,GF00,XF28DGK65250,2.0,GF,home,GF
OCV6566504,19-7-2020 07:53,GF00,XF28DGK65250,2.0,GF,home,GF
UJP5961829,28-7-2020 09:33,GF00,XF28DGK65250,2.0,GF,home,GF
HQV9785541,30-7-2020 19:40,GF00,XF28DGK65250,2.0,GF,home,GF
VAU6853723,1-8-2020 08:10,GF00,XF28DGK65250,2.0,GF,home,GF
JYM0479438,12-8-2020 14:49,GF00,XF28DGK65250,2.0,GF,home,GF
GZZ5695665,28-8-2020 17:36,GF00,XF28DGK65250,2.0,GF,home,GF
YPH2373600,6-9-2020 23:49,GF00,XF28DGK65250,2.0,GF,home,GF
XEF1661210,24-9-2020 16:54,GF00,XF28DGK65250,2.0,GF,home,GF
ZYJ0853267,2-10-2020 12:10,GF00,XF28DGK65250,2.0,GF,home,GF
CIP1490530,8-10-2020 07:52,GF00,XF28DGK65250,2.0,GF,home,GF
WSC1906662,12-10-2020 01:24,GF00,XF28DGK65250,2.0,GF,home,GF
QMI3802500,15-10-2020 03:56,GF00,XF28DGK65250,2.0,GF,home,GF
YAC2989507,15-10-2020 19:45,GF00,XF28DGK65250,2.0,GF,home,GF
VOX9961866,2-11-2020 21:12,GF00,XF28DGK65250,2.0,GF,home,GF
ECN7548654,14-11-2020 12:39,GF00,XF28DGK65250,2.0,GF,home,GF
GBS1529260,18-11-2020 07:58,GF00,XF28DGK65250,2.0,GF,home,GF
HGY9457435,19-11-2020 21:46,GF00,XF28DGK65250,2.0,GF,home,GF
RMH8188904,21-11-2020 14:03,GF00,XF28DGK65250,2.0,GF,home,GF
TGO1887475,24-11-2020 02:05,GF00,XF28DGK65250,2.0,GF,home,GF
EXL2192307,23-12-2020 03:30,GF00,XF28DGK65250,2.0,GF,home,GF
GHV9145195,30-12-2020 13:12,GF00,XF28DGK65250,2.0,GF,home,GF
NEC1907793,31-12-2020 04:52,GF00,XF28DGK65250,2.0,GF,home,GF
UDN0985848,12-1-2021 16:33,GF00,XF28DGK65250,2.0,GF,home,GF
GIB0273799,4-2-2021 02:54,GF00,XF28DGK65250,2.0,GF,home,GF
KYL8691991,12-2-2021 17:20,GF00,XF28DGK65250,2.0,GF,home,GF
MEA4503250,20-2-2021 17:38,GF00,XF28DGK65250,2.0,GF,home,GF
DDX9066811,28-2-2021 18:52,GF00,XF28DGK65250,2.0,GF,home,GF
HIL8844538,4-3-2021 10:56,GF00,XF28DGK65250,2.0,GF,home,GF
LCN7849047,19-3-2021 19:46,GF00,XF28DGK65250,2.0,GF,home,GF
MFM6167865,20-3-2021 03:02,GF00,XF28DGK65250,2.0,GF,home,GF
CBH4041789,26-3-2021 14:55,GF00,XF28DGK65250,2.0,GF,home,GF
RBG7219499,30-3-2021 07:31,GF00,XF28DGK65250,2.0,GF,home,GF
XXS6363790,14-4-2021 02:48,GF00,XF28DGK65250,2.0,GF,home,GF
SMI5573923,18-4-2021 07:13,GF00,XF28DGK65250,2.0,GF,home,GF
UPQ6938946,20-4-2021 10:57,GF00,XF28DGK65250,2.0,GF,home,GF
NMK6863970,21-4-2021 03:23,GF00,XF28DGK65250,2.0,GF,home,GF
HLC4341368,7-5-2021 13:35,GF00,XF28DGK65250,2.0,GF,home,GF
GUO2152649,18-5-2021 01:11,GF00,XF28DGK65250,2.0,GF,home,GF
QBP0281841,24-5-2021 21:39,GF00,XF28DGK65250,2.0,GF,home,GF
BWA2432333,1-6-2021 03:07,GF00,XF28DGK65250,2.0,GF,home,GF
SGC0255368,1-6-2021 09:16,GF00,XF28DGK65250,2.0,GF,home,GF
OES8759459,6-6-2021 14:07,GF00,XF28DGK65250,2.0,GF,home,GF
VVZ0113738,26-6-2021 08:39,GF00,XF28DGK65250,2.0,GF,home,GF
UYF8520195,9-7-2021 16:21,GF00,XF28DGK65250,2.0,GF,home,GF
WDS4460543,13-7-2021 10:59,GF00,XF28DGK65250,2.0,GF,home,GF
OTZ4460027,20-7-2021 18:50,GF00,XF28DGK65250,2.0,GF,home,GF
PDO9872845,30-7-2021 07:07,GF00,XF28DGK65250,2.0,GF,home,GF
UVV5508887,4-8-2021 23:54,GF00,XF28DGK65250,2.0,GF,home,GF
PMY9163389,17-8-2021 16:09,GF00,XF28DGK65250,2.0,GF,home,GF
YLL1920560,10-9-2021 10:58,GF00,XF28DGK65250,2.0,GF,home,GF
LZI5858526,10-9-2021 13:12,GF00,XF28DGK65250,2.0,GF,home,GF
LHT3732543,15-9-2021 06:10,GF00,XF28DGK65250,2.0,GF,home,GF
FEG6312891,10-10-2021 12:00,GF00,XF28DGK65250,2.0,GF,home,GF
BPP4102233,14-10-2021 16:11,GF00,XF28DGK65250,2.0,GF,home,GF
OJL8305572,26-10-2021 19:08,GF00,XF28DGK65250,2.0,GF,home,GF
QYB7464401,2-11-2021 13:19,GF00,XF28DGK65250,2.0,GF,home,GF
OKV6944029,10-11-2021 04:37,GF00,XF28DGK65250,2.0,GF,home,GF
FOZ5901649,14-11-2021 12:16,GF00,XF28DGK65250,2.0,GF,home,GF
BZD6925770,24-6-2020 05:11,GF00,WG11QVY31890,13.0,OO,visitor,GF
OYE3880321,18-3-2021 06:56,GF00,WG11QVY31890,13.0,OO,visitor,GF
YRD8800981,21-7-2019 08:09,GF00,NZ35XLQ89678,13.0,NE,visitor,GF
ITC5972025,26-6-2021 07:57,GF00,NZ35XLQ89678,13.0,NE,visitor,GF
BQU5536917,2-11-2020 09:04,GF00,EE22TMX10817,13.0,OO,visitor,GF
WYK5322294,17-7-2019 00:40,GF00,RV87TIY76692,13.0,KO,visitor,GF
YJP6821096,26-9-2019 18:13,GF00,SU00RDZ36214,13.0,AO,visitor,GF
HZQ9509144,19-1-2019 00:37,GF00,KW50MJG67260,2.2,GF,home,GF
GXE0834353,19-1-2019 16:01,GF00,KW50MJG67260,2.2,GF,home,GF
YOU5936072,29-1-2019 23:18,GF00,KW50MJG67260,2.2,GF,home,GF
DDR3584191,1-2-2019 01:29,GF00,KW50MJG67260,2.2,GF,home,GF
JXT0141932,5-2-2019 21:48,GF00,KW50MJG67260,2.2,GF,home,GF
FSU0083220,14-2-2019 10:24,GF00,KW50MJG67260,2.2,GF,home,GF
BWS3791354,21-2-2019 22:38,GF00,KW50MJG67260,2.2,GF,home,GF
KUT8013102,28-2-2019 20:51,GF00,KW50MJG67260,2.2,GF,home,GF
EAO0477510,4-3-2019 01:25,GF00,KW50MJG67260,2.2,GF,home,GF
BTX3165028,23-3-2019 15:15,GF00,KW50MJG67260,2.2,GF,home,GF
FEI6879073,25-3-2019 19:22,GF00,KW50MJG67260,2.2,GF,home,GF
FZU1706584,12-4-2019 13:48,GF00,KW50MJG67260,2.2,GF,home,GF
ASK7115351,24-4-2019 06:55,GF00,KW50MJG67260,2.2,GF,home,GF
LMN3065850,5-5-2019 13:25,GF00,KW50MJG67260,2.2,GF,home,GF
ZUQ3084378,10-5-2019 16:51,GF00,KW50MJG67260,2.2,GF,home,GF
QAA0707018,25-5-2019 06:15,GF00,KW50MJG67260,2.2,GF,home,GF
IZC7161985,25-5-2019 12:03,GF00,KW50MJG67260,2.2,GF,home,GF
EER1355808,2-6-2019 16:30,GF00,KW50MJG67260,2.2,GF,home,GF
NQQ7946158,13-6-2019 08:03,GF00,KW50MJG67260,2.2,GF,home,GF
NQZ5717078,26-6-2019 23:41,GF00,KW50MJG67260,2.2,GF,home,GF
OWA6844419,29-6-2019 00:30,GF00,KW50MJG67260,2.2,GF,home,GF
EKC2764785,3-7-2019 20:37,GF00,KW50MJG67260,2.2,GF,home,GF
EHM6328504,5-7-2019 15:05,GF00,KW50MJG67260,2.2,GF,home,GF
QCL9357859,9-7-2019 19:01,GF00,KW50MJG67260,2.2,GF,home,GF
DSA8618423,2-8-2019 20:28,GF00,KW50MJG67260,2.2,GF,home,GF
GGP7105274,4-8-2019 22:01,GF00,KW50MJG67260,2.2,GF,home,GF
DHQ8620184,28-8-2019 20:47,GF00,KW50MJG67260,2.2,GF,home,GF
XTQ1348103,6-9-2019 14:10,GF00,KW50MJG67260,2.2,GF,home,GF
RHR4370630,6-10-2019 06:00,GF00,KW50MJG67260,2.2,GF,home,GF
DFB0583528,21-10-2019 17:12,GF00,KW50MJG67260,2.2,GF,home,GF
SIL5253732,15-11-2019 06:27,GF00,KW50MJG67260,2.2,GF,home,GF
EPO6293092,1-1-2020 00:20,GF00,KW50MJG67260,2.2,GF,home,GF
FRA3633158,10-1-2020 23:43,GF00,KW50MJG67260,2.2,GF,home,GF
SZD1848168,16-1-2020 16:30,GF00,KW50MJG67260,2.2,GF,home,GF
EYU0598036,22-1-2020 04:15,GF00,KW50MJG67260,2.2,GF,home,GF
TSD2538477,2-2-2020 16:53,GF00,KW50MJG67260,2.2,GF,home,GF
CHC7868767,4-2-2020 21:57,GF00,KW50MJG67260,2.2,GF,home,GF
DKE6346146,9-2-2020 08:42,GF00,KW50MJG67260,2.2,GF,home,GF
SQY2930708,12-2-2020 11:03,GF00,KW50MJG67260,2.2,GF,home,GF
QFN3264271,24-2-2020 22:58,GF00,KW50MJG67260,2.2,GF,home,GF
